Ticker,Call,Date
NKE,Positive Mention,2020-12-15
SIRI,Buy,2020-12-15
BA,Buy,2020-12-16
SWKS,Buy,2020-12-16
DM,Negative Mention,2020-12-16
HCA,Buy,2020-12-16
AMD,Buy,2020-12-16
SWK,Buy,2020-12-16
QRVO,Buy,2020-12-16
QCOM,Buy,2020-12-16
LULU,Buy,2020-12-16
INTC,Sell,2020-12-16
AVGO,Buy,2020-12-16
OKTA,Buy,2020-12-16
HD,Buy,2020-12-16
PRTY,Sell,2020-12-16
HPQ,Buy,2020-12-16
NVDA,Buy,2020-12-16
MRVL,Buy,2020-12-16
LOW,Buy,2020-12-16
F,Buy,2020-12-16
MU,Buy,2020-12-16
PLUG,Buy,2020-12-16
BA,Buy,2020-12-17
DOCU,Buy,2020-12-17
KTOS,Buy,2020-12-17
HOME,Buy,2020-12-17
CVS,Buy,2020-12-17
VEEV,Buy,2020-12-17
MCK,Buy,2020-12-17
LEN,Buy,2020-12-17
LUV,Buy,2020-12-17
LOW,Buy,2020-12-17
SAVE,Positive Mention,2020-12-17
ACN,Buy,2020-12-17
CSCO,Buy,2020-12-17
HD,Buy,2020-12-17
SITE,Buy,2020-12-17
KBAL,Negative Mention,2020-12-17
WFC,Buy,2020-12-18
TSLA,Buy,2020-12-18
LAZR,Buy,2020-12-18
VLDR,Buy,2020-12-18
MRNA,Positive Mention,2020-12-18
JPM,Buy,2020-12-18
SNOW,Buy,2020-12-18
NET,Buy,2020-12-18
KMX,Buy,2020-12-18
DE,Buy,2020-12-18
MTZ,Buy,2020-12-18
PFE,Positive Mention,2020-12-18
ABNB,Buy,2020-12-18
FCX,Buy,2020-12-18
NKE,Buy,2020-12-18
CAT,Negative Mention,2020-12-18
DASH,Positive Mention,2020-12-18
TUP,Sell,2020-12-18
DG,Buy,2020-12-21
C,Buy,2020-12-21
X,Sell,2020-12-21
MS,Buy,2020-12-21
NKE,Buy,2020-12-21
TMO,Buy,2020-12-21
THO,Buy,2020-12-21
SNOW,Buy,2020-12-21
ROKU,Buy,2020-12-21
HD,Buy,2020-12-21
ZS,Buy,2020-12-21
MSFT,Buy,2020-12-21
CODX,Negative Mention,2020-12-21
JPM,Buy,2020-12-21
LOW,Buy,2020-12-21
AGCO,Buy,2020-12-21
ON,Buy,2020-12-21
GS,Buy,2020-12-21
NUE,Buy,2020-12-21
CIM,Sell,2020-12-21
CRSP,Buy,2020-12-22
EXAS,Buy,2020-12-22
GM,Buy,2020-12-22
TWLO,Buy,2020-12-22
ILMN,Buy,2020-12-22
GT,Sell,2020-12-22
HYLN,Buy,2020-12-22
AAPL,Buy,2020-12-22
TSLA,Buy,2020-12-22
LMT,Buy,2020-12-22
WISH,Negative Mention,2020-12-22
CRM,Buy,2020-12-22
TCS,Buy,2020-12-22
EPD,Sell,2020-12-22
SBE,Positive Mention,2021-01-04
MA,Buy,2021-01-04
HD,Buy,2021-01-04
CHKP,Buy,2021-01-04
VMW,Buy,2021-01-04
AMD,Buy,2021-01-04
MCK,Buy,2021-01-04
ABBV,Buy,2021-01-04
GOLD,Buy,2021-01-04
MS,Buy,2021-01-04
QS,Buy,2021-01-04
PAYX,Buy,2021-01-04
NK,Buy,2021-01-04
ZM,Buy,2021-01-04
CAT,Buy,2021-01-04
GS,Buy,2021-01-04
T,Sell,2021-01-04
BA,Buy,2021-01-04
NVDA,Buy,2021-01-04
CVS,Buy,2021-01-04
LOW,Buy,2021-01-04
BTG,Positive Mention,2021-01-04
DLTR,Buy,2021-01-04
BMY,Buy,2021-01-04
OKTA,Buy,2021-01-04
VZ,Buy,2021-01-05
JNJ,Positive Mention,2021-01-05
OPEN,Buy,2021-01-05
SQ,Sell,2021-01-05
ETR,Buy,2021-01-05
BGS,Buy,2021-01-05
T,Negative Mention,2021-01-05
GOOD,Sell,2021-01-05
PLNT,Buy,2021-01-05
KMI,Buy,2021-01-05
PTON,Sell,2021-01-05
PFE,Negative Mention,2021-01-05
KO,Negative Mention,2021-01-05
D,Buy,2021-01-05
CRSP,Negative Mention,2021-01-05
IBM,Buy,2021-01-05
KMB,Negative Mention,2021-01-05
PENN,Negative Mention,2021-01-05
TTCF,Buy,2021-01-05
MRNA,Sell,2021-01-05
PYPL,Buy,2021-01-05
DOCU,Buy,2021-01-05
TSLA,Positive Mention,2021-01-05
AEP,Buy,2021-01-05
DOW,Buy,2021-01-05
HA,Sell,2021-01-05
ABBV,Buy,2021-01-05
CVX,Buy,2021-01-05
CCI,Buy,2021-01-07
QS,Buy,2021-01-07
BIGC,Negative Mention,2021-01-07
DKNG,Buy,2021-01-07
ADSK,Buy,2021-01-07
KMI,Buy,2021-01-07
PXD,Buy,2021-01-07
INSG,Buy,2021-01-07
STZ,Buy,2021-01-07
BBBY,Buy,2021-01-07
GNOG,Sell,2021-01-07
ADBE,Buy,2021-01-07
CVX,Buy,2021-01-07
TSLA,Buy,2021-01-07
MU,Buy,2021-01-08
CVS,Buy,2021-01-08
PFE,Buy,2021-01-08
KBH,Buy,2021-01-08
ABBV,Buy,2021-01-08
MSFT,Buy,2021-01-08
JPM,Buy,2021-01-08
WBA,Buy,2021-01-08
AMD,Buy,2021-01-08
BMY,Buy,2021-01-08
SNOW,Negative Mention,2021-01-08
GRWG,Negative Mention,2021-01-08
FUBO,Negative Mention,2021-01-08
WFC,Negative Mention,2021-01-08
DHR,Positive Mention,2021-01-08
TDOC,Buy,2021-01-08
EBS,Buy,2021-01-08
PLUG,Buy,2021-01-08
DE,Positive Mention,2021-01-08
AIV,Sell,2021-01-08
BABA,Buy,2021-01-08
REGN,Buy,2021-01-08
LMND,Negative Mention,2021-01-08
MRNA,Buy,2021-01-08
JNJ,Buy,2021-01-08
BCRX,Negative Mention,2021-01-11
TSLA,Buy,2021-01-11
SPWR,Positive Mention,2021-01-11
BLUE,Buy,2021-01-11
LOW,Buy,2021-01-11
SBUX,Buy,2021-01-11
BMY,Buy,2021-01-11
F,Buy,2021-01-11
UBER,Buy,2021-01-11
EBS,Buy,2021-01-11
BA,Buy,2021-01-11
HD,Buy,2021-01-11
BBY,Buy,2021-01-11
MDT,Buy,2021-01-11
GE,Buy,2021-01-11
GM,Buy,2021-01-12
KODK,Sell,2021-01-12
MDT,Buy,2021-01-12
CRSR,Negative Mention,2021-01-12
M,Positive Mention,2021-01-12
TSLA,Positive Mention,2021-01-12
PLUG,Positive Mention,2021-01-12
FCAU,Buy,2021-01-12
NNOX,Negative Mention,2021-01-12
KAR,Buy,2021-01-12
F,Buy,2021-01-12
KSS,Positive Mention,2021-01-12
MSTR,Buy,2021-01-12
DRI,Positive Mention,2021-01-12
LLY,Buy,2021-01-12
AAPL,Buy,2021-01-12
CAT,Positive Mention,2021-01-12
PACB,Buy,2021-01-12
TGTX,Buy,2021-01-13
CSCO,Buy,2021-01-13
INTC,Negative Mention,2021-01-13
ET,Sell,2021-01-13
PLUG,Buy,2021-01-13
AMD,Buy,2021-01-13
ZTS,Buy,2021-01-13
KMI,Buy,2021-01-13
MRNA,Buy,2021-01-13
HAL,Positive Mention,2021-01-13
GME,Positive Mention,2021-01-14
SIG,Buy,2021-01-14
PEP,Buy,2021-01-14
HON,Buy,2021-01-14
NGA,Buy,2021-01-14
RMO,Buy,2021-01-14
DAL,Positive Mention,2021-01-14
TSM,Positive Mention,2021-01-14
BYND,Positive Mention,2021-01-14
POSH,Positive Mention,2021-01-14
PLUG,Buy,2021-01-14
CSCO,Buy,2021-01-14
BBBY,Positive Mention,2021-01-14
CRM,Buy,2021-01-14
OXY,Positive Mention,2021-01-14
BLDP,Positive Mention,2021-01-14
WOOF,Positive Mention,2021-01-14
BAC,Negative Mention,2021-01-15
INTC,Positive Mention,2021-01-15
IBM,Positive Mention,2021-01-15
F,Buy,2021-01-15
UPST,Buy,2021-01-15
SWKS,Buy,2021-01-15
SPGI,Buy,2021-01-15
CSX,Buy,2021-01-15
SLB,Negative Mention,2021-01-15
NFLX,Negative Mention,2021-01-15
BA,Buy,2021-01-15
UNP,Negative Mention,2021-01-15
AAPL,Buy,2021-01-15
INSG,Buy,2021-01-15
QCOM,Buy,2021-01-15
UAL,Negative Mention,2021-01-15
MS,Buy,2021-01-15
AMT,Sell,2021-01-15
MRVL,Buy,2021-01-15
CCI,Buy,2021-01-15
UNH,Buy,2021-01-15
TSLA,Buy,2021-01-15
GS,Buy,2021-01-15
TMUS,Buy,2021-01-15
OPK,Negative Mention,2021-01-15
SURF,Buy,2021-01-15
ROKU,Buy,2021-01-15
TSM,Buy,2021-01-15
PG,Buy,2021-01-15
BAC,Buy,2021-01-19
NNDM,Negative Mention,2021-01-19
NKE,Buy,2021-01-19
JPM,Buy,2021-01-19
PVH,Buy,2021-01-19
DIS,Buy,2021-01-19
FUBO,Negative Mention,2021-01-19
AAPL,Buy,2021-01-19
GS,Buy,2021-01-19
RL,Buy,2021-01-19
PWR,Negative Mention,2021-01-19
PPG,Buy,2021-01-19
CGC,Buy,2021-01-19
UNP,Positive Mention,2021-01-19
MMM,Negative Mention,2021-01-19
MA,Negative Mention,2021-01-19
CIIC,Buy,2021-01-19
DD,Buy,2021-01-19
PENN,Buy,2021-01-19
LOGI,Buy,2021-01-19
EMR,Positive Mention,2021-01-19
DKNG,Buy,2021-01-19
ZM,Buy,2021-01-20
PANW,Buy,2021-01-20
ROKU,Positive Mention,2021-01-20
PUBM,Negative Mention,2021-01-20
WKHS,Negative Mention,2021-01-20
FUBO,Negative Mention,2021-01-20
BFT,Buy,2021-01-20
CNC,Buy,2021-01-20
GRTS,Buy,2021-01-20
TTD,Buy,2021-01-20
NFLX,Buy,2021-01-20
MS,Buy,2021-01-20
PLTR,Buy,2021-01-20
DIS,Buy,2021-01-20
RKT,Negative Mention,2021-01-20
REGI,Buy,2021-01-20
CVS,Buy,2021-01-20
GOEV,Positive Mention,2021-01-20
TSLA,Buy,2021-01-20
F,Buy,2021-01-21
LOW,Buy,2021-01-21
DRI,Buy,2021-01-21
CNC,Buy,2021-01-21
COST,Buy,2021-01-21
AAPL,Buy,2021-01-21
HPQ,Buy,2021-01-21
KMX,Buy,2021-01-21
SSPK,Buy,2021-01-21
TGT,Buy,2021-01-21
SHW,Buy,2021-01-21
WMT,Buy,2021-01-21
HD,Buy,2021-01-21
SBUX,Buy,2021-01-21
TREX,Buy,2021-01-21
PPG,Buy,2021-01-21
CLOV,Negative Mention,2021-01-21
TSLA,Buy,2021-01-21
NIO,Negative Mention,2021-01-21
GDRX,Buy,2021-01-21
ROOT,Negative Mention,2021-01-22
MA,Positive Mention,2021-01-22
AAPL,Buy,2021-01-22
ATOM,Negative Mention,2021-01-22
HON,Buy,2021-01-22
SBUX,Buy,2021-01-22
PYPL,Buy,2021-01-22
SWKS,Buy,2021-01-22
KMB,Positive Mention,2021-01-22
MSFT,Buy,2021-01-22
NVDA,Buy,2021-01-22
CRDF,Negative Mention,2021-01-22
TSLA,Buy,2021-01-22
AMD,Buy,2021-01-22
MCD,Positive Mention,2021-01-22
GM,Buy,2021-01-22
LMND,Buy,2021-01-22
CVX,Buy,2021-01-22
BA,Positive Mention,2021-01-22
JNJ,Buy,2021-01-22
LLY,Buy,2021-01-22
MMM,Positive Mention,2021-01-22
V,Positive Mention,2021-01-22
CAT,Positive Mention,2021-01-22
AXP,Positive Mention,2021-01-22
FHN,Buy,2021-01-22
ABT,Positive Mention,2021-01-22
KMB,Buy,2021-01-25
SBE,Buy,2021-01-25
ZM,Buy,2021-01-25
RKT,Negative Mention,2021-01-25
BOOT,Buy,2021-01-25
NFLX,Buy,2021-01-25
SWK,Buy,2021-01-25
HD,Buy,2021-01-25
AMSC,Buy,2021-02-01
LRCX,Buy,2021-02-01
AMAT,Buy,2021-02-01
TGT,Buy,2021-02-01
ZM,Buy,2021-02-01
LEN,Buy,2021-02-01
OTIS,Buy,2021-02-01
DIS,Buy,2021-02-01
AAPL,Buy,2021-02-01
TSM,Buy,2021-02-01
Z,Buy,2021-02-01
TMO,Buy,2021-02-01
DKS,Buy,2021-02-01
OPEN,Buy,2021-02-01
SBUX,Buy,2021-02-01
SWKS,Buy,2021-02-01
TSLA,Buy,2021-02-01
FCEL,Sell,2021-02-01
PLUG,Buy,2021-02-01
BA,Buy,2021-02-01
BB,Sell,2021-02-01
GP,Negative Mention,2021-02-02
AEP,Buy,2021-02-02
BA,Buy,2021-02-02
EH,Sell,2021-02-02
ED,Buy,2021-02-02
NSC,Buy,2021-02-02
BABA,Buy,2021-02-02
DIS,Buy,2021-02-02
UPS,Buy,2021-02-02
WIMI,Sell,2021-02-02
AAPL,Buy,2021-02-03
SWKS,Buy,2021-02-03
VZ,Buy,2021-02-03
HOLX,Buy,2021-02-03
MSFT,Buy,2021-02-03
MMP,Sell,2021-02-03
ELF,Buy,2021-02-03
FUTU,Buy,2021-02-03
DNMR,Negative Mention,2021-02-04
TSLA,Buy,2021-02-04
WMT,Buy,2021-02-04
NLOK,Negative Mention,2021-02-04
CNC,Buy,2021-02-04
RKT,Positive Mention,2021-02-04
MSFT,Buy,2021-02-04
DIS,Buy,2021-02-04
CLX,Buy,2021-02-04
LHCG,Sell,2021-02-04
HON,Buy,2021-02-04
AAPL,Buy,2021-02-04
PLUG,Buy,2021-02-04
ROK,Buy,2021-02-04
PYPL,Buy,2021-02-04
UPWK,Buy,2021-02-04
NKE,Buy,2021-02-04
HD,Buy,2021-02-04
COST,Buy,2021-02-04
DDD,Buy,2021-02-04
CSCO,Buy,2021-02-05
NCNO,Buy,2021-02-05
SPG,Positive Mention,2021-02-05
EL,Buy,2021-02-05
BC,Buy,2021-02-05
VXRT,Sell,2021-02-05
NWL,Buy,2021-02-05
DIS,Buy,2021-02-05
SNY,Buy,2021-02-05
DD,Buy,2021-02-05
PYPL,Buy,2021-02-05
KO,Positive Mention,2021-02-05
EXPI,Negative Mention,2021-02-05
GM,Buy,2021-02-05
PTON,Negative Mention,2021-02-05
TTWO,Buy,2021-02-05
CGC,Buy,2021-02-05
TWTR,Buy,2021-02-05
SNAP,Buy,2021-02-05
REGI,Buy,2021-02-05
PEN,Positive Mention,2021-02-05
PEP,Buy,2021-02-05
ZNGA,Negative Mention,2021-02-05
MLM,Buy,2021-02-08
LEN,Buy,2021-02-08
DIS,Buy,2021-02-08
PHM,Buy,2021-02-08
BABA,Positive Mention,2021-02-08
J,Negative Mention,2021-02-08
BA,Buy,2021-02-08
GRBK,Sell,2021-02-08
VMC,Buy,2021-02-08
SHW,Buy,2021-02-08
LIN,Buy,2021-02-08
AMD,Buy,2021-02-08
DY,Buy,2021-02-08
POSH,Positive Mention,2021-02-09
BOX,Positive Mention,2021-02-09
SFIX,Buy,2021-02-09
TTWO,Buy,2021-02-09
BILL,Buy,2021-02-09
CHGG,Buy,2021-02-09
CMI,Buy,2021-02-09
OCGN,Sell,2021-02-09
ASPN,Buy,2021-02-09
SWKS,Buy,2021-02-10
MGNI,Buy,2021-02-10
WPRT,Negative Mention,2021-02-10
FUBO,Positive Mention,2021-02-10
QCOM,Positive Mention,2021-02-10
GRWG,Sell,2021-02-10
JNPR,Buy,2021-02-10
MITK,Buy,2021-02-10
CGC,Positive Mention,2021-02-10
MAT,Buy,2021-02-10
LRCX,Buy,2021-02-11
KLAC,Buy,2021-02-11
MTCH,Buy,2021-02-11
UBER,Negative Mention,2021-02-11
ST,Buy,2021-02-11
NCLH,Buy,2021-02-11
PYPL,Buy,2021-02-11
IDCC,Buy,2021-02-11
BA,Buy,2021-02-11
SONO,Buy,2021-02-11
AQB,Buy,2021-02-11
TSN,Negative Mention,2021-02-11
AMAT,Buy,2021-02-11
ZG,Buy,2021-02-11
HRL,Buy,2021-02-11
DIS,Buy,2021-02-11
ZTS,Buy,2021-02-12
FSLY,Buy,2021-02-12
DE,Positive Mention,2021-02-12
PXD,Positive Mention,2021-02-12
RING,Positive Mention,2021-02-12
ROKU,Buy,2021-02-12
TWLO,Buy,2021-02-12
BA,Buy,2021-02-12
DD,Buy,2021-02-12
ABBV,Buy,2021-02-12
EMR,Buy,2021-02-12
AFRM,Buy,2021-02-12
ZM,Buy,2021-02-12
MGA,Positive Mention,2021-02-12
NVDA,Buy,2021-02-12
DXCM,Buy,2021-02-12
HON,Buy,2021-02-12
CVS,Buy,2021-02-12
T,Sell,2021-02-12
GE,Positive Mention,2021-02-12
OXY,Positive Mention,2021-02-12
AZEK,Buy,2021-02-12
AMAT,Buy,2021-02-12
GOLD,Buy,2021-02-12
UAVS,Positive Mention,2021-02-12
TTD,Buy,2021-02-12
WMT,Buy,2021-02-12
WYNN,Buy,2021-02-22
AXP,Buy,2021-02-22
NUE,Buy,2021-02-22
QDEL,Sell,2021-02-22
RCL,Buy,2021-02-22
LLY,Buy,2021-02-22
CAT,Buy,2021-02-22
TREX,Buy,2021-02-22
MAR,Buy,2021-02-22
AMBA,Buy,2021-02-22
SPG,Buy,2021-02-22
BCC,Buy,2021-02-22
AZEK,Buy,2021-02-22
ON,Buy,2021-02-22
DG,Buy,2021-02-22
BA,Buy,2021-02-22
DIS,Buy,2021-02-22
LUV,Buy,2021-02-22
PANW,Buy,2021-02-22
XPO,Buy,2021-02-22
EL,Buy,2021-02-22
MA,Buy,2021-02-22
PENN,Buy,2021-02-22
V,Buy,2021-02-22
VRTX,Buy,2021-02-23
CGC,Buy,2021-02-23
EXPI,Buy,2021-02-23
BCO,Buy,2021-02-23
CRL,Buy,2021-02-23
DISH,Sell,2021-02-23
FCEL,Negative Mention,2021-02-23
LAZR,Negative Mention,2021-02-23
QS,Positive Mention,2021-02-23
CAG,Buy,2021-02-23
DKNG,Buy,2021-02-24
NFLX,Buy,2021-02-24
VRT,Buy,2021-02-24
LPRO,Buy,2021-02-24
APPH,Buy,2021-02-24
SPWR,Sell,2021-02-24
ABT,Buy,2021-02-24
UPWK,Buy,2021-02-24
PRCH,Buy,2021-02-24
LULU,Buy,2021-02-24
LRCX,Buy,2021-02-24
AMD,Buy,2021-02-24
ALGN,Buy,2021-02-24
NVDA,Buy,2021-02-24
SKLZ,Buy,2021-02-24
ISRG,Buy,2021-02-24
TTD,Buy,2021-02-24
HUBS,Buy,2021-02-24
UTZ,Buy,2021-02-24
IPOE,Buy,2021-02-24
ENPH,Buy,2021-02-24
NOW,Buy,2021-02-24
COST,Buy,2021-02-24
TSLA,Buy,2021-02-24
FSR,Buy,2021-02-25
TWTR,Buy,2021-02-25
MRNA,Buy,2021-02-25
CRM,Buy,2021-02-25
NVDA,Buy,2021-02-25
NARI,Buy,2021-02-25
ABNB,Buy,2021-02-25
NSTG,Buy,2021-02-25
FSLR,Sell,2021-02-26
KR,Sell,2021-02-26
FICO,Positive Mention,2021-02-26
NK,Buy,2021-02-26
TGT,Buy,2021-02-26
TSLA,Buy,2021-02-26
COST,Buy,2021-02-26
WEN,Buy,2021-02-26
GME,Sell,2021-02-26
LMND,Buy,2021-02-26
DLTR,Buy,2021-02-26
MSGS,Buy,2021-02-26
AEO,Positive Mention,2021-02-26
SNOW,Buy,2021-02-26
ZM,Buy,2021-02-26
WDAY,Buy,2021-02-26
RKT,Buy,2021-02-26
ANET,Buy,2021-02-26
JWN,Positive Mention,2021-02-26
DIS,Positive Mention,2021-03-01
ULTA,Buy,2021-03-01
FRT,Buy,2021-03-01
PENN,Buy,2021-03-01
NVDA,Buy,2021-03-01
EW,Buy,2021-03-01
ABNB,Buy,2021-03-01
MLM,Buy,2021-03-01
F,Buy,2021-03-01
SQ,Buy,2021-03-01
SNAP,Buy,2021-03-01
RCL,Negative Mention,2021-03-01
JNJ,Positive Mention,2021-03-01
SAIL,Buy,2021-03-01
TTCF,Sell,2021-03-01
RL,Buy,2021-03-01
TWTR,Buy,2021-03-01
CRM,Buy,2021-03-01
BYND,Buy,2021-03-01
FSR,Buy,2021-03-01
PEG,Buy,2021-03-02
PANW,Buy,2021-03-02
ZG,Buy,2021-03-02
PFE,Buy,2021-03-02
BWA,Buy,2021-03-02
CGNT,Negative Mention,2021-03-02
ORCL,Positive Mention,2021-03-02
INCY,Negative Mention,2021-03-02
CGC,Buy,2021-03-02
HYFM,Sell,2021-03-02
JNJ,Buy,2021-03-02
MGA,Buy,2021-03-02
WEN,Buy,2021-03-03
BBBY,Positive Mention,2021-03-03
AEP,Buy,2021-03-03
UAL,Buy,2021-03-03
EBS,Buy,2021-03-03
GRPN,Buy,2021-03-03
MCD,Positive Mention,2021-03-03
FL,Positive Mention,2021-03-03
RCL,Buy,2021-03-03
NKE,Negative Mention,2021-03-03
NCLH,Buy,2021-03-03
BA,Buy,2021-03-03
WBA,Sell,2021-03-04
SPLK,Buy,2021-03-04
CVM,Buy,2021-03-04
EQIX,Sell,2021-03-04
EPD,Positive Mention,2021-03-05
MMP,Negative Mention,2021-03-05
T,Sell,2021-03-05
DKS,Buy,2021-03-05
UMC,Buy,2021-03-05
ULTA,Buy,2021-03-05
OKTA,Buy,2021-03-05
NTNX,Buy,2021-03-05
CPB,Negative Mention,2021-03-05
SFIX,Positive Mention,2021-03-05
COST,Buy,2021-03-05
PLTR,Sell,2021-03-05
ORCL,Buy,2021-03-05
AZEK,Positive Mention,2021-03-05
JD,Positive Mention,2021-03-05
GSK,Negative Mention,2021-03-05
TREX,Buy,2021-03-05
F,Buy,2021-03-15
BYND,Buy,2021-03-15
MA,Buy,2021-03-15
PYPL,Buy,2021-03-15
JNJ,Buy,2021-03-15
MRNA,Buy,2021-03-15
GM,Buy,2021-03-15
TDOC,Buy,2021-03-15
FVRR,Buy,2021-03-15
AMD,Buy,2021-03-15
MSFT,Buy,2021-03-15
CELH,Buy,2021-03-15
RIDE,Negative Mention,2021-03-15
GME,Negative Mention,2021-03-15
TSLA,Buy,2021-03-15
V,Buy,2021-03-15
EXAS,Buy,2021-03-15
SKT,Positive Mention,2021-03-15
PLTR,Negative Mention,2021-03-15
FSR,Positive Mention,2021-03-15
SQ,Buy,2021-03-15
SNOW,Buy,2021-03-15
TSLA,Positive Mention,2021-03-16
DUK,Buy,2021-03-16
CRWD,Buy,2021-03-16
LVMUY,Buy,2021-03-16
JWN,Buy,2021-03-16
MRNA,Positive Mention,2021-03-16
TPR,Buy,2021-03-16
HPE,Sell,2021-03-16
DOW,Buy,2021-03-16
CCIV,Buy,2021-03-16
CPRI,Buy,2021-03-16
MP,Buy,2021-03-16
RPLA,Buy,2021-03-17
ANGI,Buy,2021-03-17
TSLA,Buy,2021-03-17
STKL,Buy,2021-03-17
MMYT,Buy,2021-03-17
SOLO,Negative Mention,2021-03-17
WSM,Buy,2021-03-18
LIN,Buy,2021-03-18
CHWY,Buy,2021-03-18
RIDE,Sell,2021-03-18
MGA,Buy,2021-03-18
APPH,Buy,2021-03-18
PLUG,Buy,2021-03-18
OKTA,Buy,2021-03-18
UTZ,Buy,2021-03-19
DRI,Buy,2021-03-19
GIS,Positive Mention,2021-03-19
SIG,Buy,2021-03-19
BA,Buy,2021-03-19
LYV,Buy,2021-03-19
RH,Buy,2021-03-19
TWLO,Buy,2021-03-19
NVDA,Buy,2021-03-19
ADBE,Positive Mention,2021-03-19
UPST,Buy,2021-03-19
GRWG,Buy,2021-03-19
MARA,Sell,2021-03-19
GME,Sell,2021-03-19
CPNG,Positive Mention,2021-03-19
LUV,Buy,2021-03-22
BA,Buy,2021-03-22
CMI,Buy,2021-03-22
DE,Buy,2021-03-22
MILE,Negative Mention,2021-03-22
NOK,Sell,2021-03-22
UNP,Buy,2021-03-22
CIIC,Buy,2021-03-22
LMND,Positive Mention,2021-03-22
NUE,Buy,2021-03-22
CSIQ,Negative Mention,2021-03-22
F,Buy,2021-03-22
MRVL,Buy,2021-03-22
LAD,Buy,2021-03-22
BNGO,Positive Mention,2021-03-22
TSLA,Positive Mention,2021-03-22
AGCO,Buy,2021-03-22
RBLX,Buy,2021-03-22
CRSP,Buy,2021-03-22
CAT,Buy,2021-03-22
CSX,Buy,2021-03-22
COST,Buy,2021-03-23
TELL,Buy,2021-03-23
WMT,Buy,2021-03-23
AQB,Buy,2021-03-23
PTON,Sell,2021-03-23
PLTR,Positive Mention,2021-03-23
GTHX,Positive Mention,2021-03-23
BFT,Sell,2021-03-23
GME,Sell,2021-03-24
DDOG,Sell,2021-03-24
CX,Buy,2021-03-24
NUE,Buy,2021-03-24
UWMC,Buy,2021-03-24
STMP,Sell,2021-03-24
FROG,Sell,2021-03-24
UNP,Buy,2021-03-24
BAC,Positive Mention,2021-03-24
DVN,Positive Mention,2021-03-24
FST,Buy,2021-03-25
MLM,Buy,2021-03-25
SPCE,Negative Mention,2021-03-25
GRWG,Buy,2021-03-25
NUE,Buy,2021-03-25
RH,Buy,2021-03-25
ABT,Buy,2021-03-25
YELP,Buy,2021-03-25
SPWR,Negative Mention,2021-03-29
INSG,Buy,2021-03-29
DIS,Buy,2021-03-29
BA,Buy,2021-03-29
DOCU,Negative Mention,2021-03-29
TDOC,Positive Mention,2021-03-29
OSCR,Sell,2021-03-29
M,Buy,2021-03-30
RH,Buy,2021-03-30
Z,Buy,2021-03-30
CMA,Buy,2021-03-30
KMX,Buy,2021-03-30
WSM,Buy,2021-03-30
NCR,Buy,2021-03-30
AN,Buy,2021-03-30
CVNA,Buy,2021-03-30
LOW,Buy,2021-03-30
NAT,Negative Mention,2021-03-30
MTW,Buy,2021-03-30
MT,Sell,2021-03-30
BA,Buy,2021-03-30
TSCO,Buy,2021-03-30
VSTO,Buy,2021-03-30
HD,Buy,2021-03-30
NUE,Buy,2021-03-30
ERJ,Sell,2021-03-30
LAD,Buy,2021-03-30
HIMX,Negative Mention,2021-03-31
MHO,Buy,2021-03-31
HYLN,Negative Mention,2021-03-31
THBR,Buy,2021-03-31
ZS,Negative Mention,2021-03-31
CLF,Buy,2021-03-31
TSCO,Buy,2021-03-31
PTON,Positive Mention,2021-03-31
Z,Buy,2021-03-31
AAPL,Buy,2021-03-31
NCNO,Buy,2021-03-31
CTAS,Buy,2021-03-31
RNG,Negative Mention,2021-03-31
TSM,Buy,2021-03-31
SNOW,Negative Mention,2021-03-31
TSLA,Buy,2021-04-01
LEVI,Buy,2021-04-01
TSM,Buy,2021-04-01
KMX,Negative Mention,2021-04-01
CAN,Sell,2021-04-01
STZ,Positive Mention,2021-04-01
PAYX,Positive Mention,2021-04-01
CAT,Buy,2021-04-01
CAG,Buy,2021-04-01
MU,Buy,2021-04-01
QS,Buy,2021-04-01
AMAT,Buy,2021-04-01
TSLA,Positive Mention,2021-04-05
AAPL,Buy,2021-04-05
MKTX,Buy,2021-04-05
FSLY,Buy,2021-04-05
F,Buy,2021-04-05
PLUG,Negative Mention,2021-04-05
GOEV,Negative Mention,2021-04-05
NFLX,Buy,2021-04-05
RVP,Sell,2021-04-05
NIO,Negative Mention,2021-04-05
GM,Buy,2021-04-05
TSM,Buy,2021-04-05
MSFT,Buy,2021-04-05
NCLH,Buy,2021-04-05
HON,Buy,2021-04-06
GM,Buy,2021-04-06
WYNN,Buy,2021-04-06
OCGN,Buy,2021-04-06
AMT,Sell,2021-04-06
WMT,Buy,2021-04-06
STZ,Buy,2021-04-06
YUM,Buy,2021-04-06
MP,Buy,2021-04-06
NCLH,Buy,2021-04-06
NOW,Buy,2021-04-06
F,Buy,2021-04-06
CCI,Buy,2021-04-06
WMT,Buy,2021-04-07
CHWY,Buy,2021-04-07
ETSY,Buy,2021-04-07
JNPR,Negative Mention,2021-04-07
WSM,Buy,2021-04-07
BILL,Buy,2021-04-07
AMAT,Buy,2021-04-07
KR,Buy,2021-04-07
LOW,Buy,2021-04-07
FSR,Buy,2021-04-07
WOOF,Negative Mention,2021-04-07
OKTA,Buy,2021-04-07
CSCO,Buy,2021-04-07
RH,Buy,2021-04-07
HD,Buy,2021-04-07
SWK,Buy,2021-04-07
PXD,Buy,2021-04-07
PAYX,Buy,2021-04-07
MKC,Buy,2021-04-07
